Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 4, 5/2/18 12:14 PM, 900, 5005076801203D84, 8, 83, 111.42, 157.06, 7254.58, 7136.18, 14390.77, 268.48, 0.0, 5634.12, 5634.12, 5982.42, 0.0, 5982.42, 0.0, 0.0, 0.0, 1272.16, 1502.06, 2774.22, 67.91, 60.97, 128.88, 38.55, 95.9, 134.45, 0.0, 0.0, 0.0, 4.95, 0.19, 5.14, 0.0, 13.6, 19.17, 16.38, 0.0, 0.0, 0.0, 0.0, 0.0, 65700.0, 0.05, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 1, 5/2/18 12:14 PM, 900, 5005076801403D82, 8, 96, 141.93, 164.71, 13517.75, 12439.31, 25957.07, 306.63, 0.0, 2692.63, 2692.63, 4131.98, 0.0, 4131.98, 9385.78, 9746.68, 19132.46, 0.0, 0.0, 0.0, 90.54, 22.63, 113.17, 23.92, 113.05, 136.97, 27.46, 29.02, 56.49, 0.0, 0.0, 0.0, 0.0, 17.33, 20.11, 18.72, 0.0, 0.0, 0.0, 0.0, 0.0, 2496500.0, 1.6, 0.0, 0.28 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 2, 5/2/18 12:14 PM, 900, 5005076801303D82, 8, 97, 160.37, 164.04, 13311.91, 12974.86, 26286.78, 324.4, 0.0, 3404.19, 3404.19, 4127.96, 0.0, 4127.96, 9183.96, 9570.67, 18754.63, 0.0, 0.0, 0.0, 109.35, 23.44, 132.78, 23.91, 112.93, 136.84, 27.11, 27.67, 54.78, 0.0, 0.0, 0.0, 0.0, 19.58, 20.02, 19.8, 0.0, 0.0, 0.0, 0.0, 0.0, 15530.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 3, 5/2/18 12:14 PM, 900, 5005076801103D82, 8, 98, 157.67, 137.67, 5553.99, 5300.7, 10854.69, 295.35, 0.0, 3398.13, 3398.13, 4041.36, 0.0, 4041.36, 0.02, 0.18, 0.2, 1512.6, 1902.4, 3415.0, 132.32, 27.36, 159.68, 22.8, 110.14, 132.95, 0.0, 0.03, 0.03, 2.55, 0.14, 2.69, 0.0, 19.25, 16.81, 18.03, 0.0, 0.0, 0.0, 0.0, 0.0, 85210.0, 0.05, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 4, 5/2/18 12:14 PM, 900, 5005076801203D82, 8, 99, 141.5, 140.14, 5646.28, 4697.33, 10343.61, 281.64, 0.0, 2783.85, 2783.85, 4132.32, 0.0, 4132.32, 0.0, 0.0, 0.0, 1513.96, 1913.48, 3427.44, 115.09, 26.95, 142.04, 23.89, 113.06, 136.95, 0.0, 0.0, 0.0, 2.52, 0.14, 2.65, 0.0, 17.27, 17.11, 17.19, 0.0, 0.0, 0.0, 0.0, 0.0, 2365260.0, 1.52, 0.0, 0.26 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 1, 5/2/18 12:14 PM, 900, 5005076801403D19, 8, 112, 314.92, 188.61, 12558.7, 10216.07, 22774.77, 503.53, 0.0, 2741.05, 2741.05, 4837.52, 0.0, 4837.52, 7721.19, 7475.02, 15196.2, 0.0, 0.0, 0.0, 261.32, 19.32, 280.64, 25.28, 141.99, 167.27, 28.33, 27.3, 55.63, 0.0, 0.0, 0.0, 0.0, 38.44, 23.02, 30.73, 0.0, 0.0, 0.0, 0.0, 0.0, 466990.0, 0.13, 0.0, 0.05 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 2, 5/2/18 12:14 PM, 900, 5005076801303D19, 8, 113, 343.7, 193.76, 12512.53, 11179.28, 23691.81, 537.47, 0.0, 3897.79, 3897.79, 4963.78, 0.0, 4963.78, 7548.76, 7281.49, 14830.25, 0.0, 0.0, 0.0, 289.94, 21.98, 311.93, 26.81, 144.83, 171.64, 26.96, 26.94, 53.9, 0.0, 0.0, 0.0, 0.0, 41.96, 23.65, 32.8, 0.0, 0.0, 0.0, 0.0, 0.0, 35910.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 3, 5/2/18 12:14 PM, 900, 5005076801103D19, 8, 114, 348.03, 183.81, 6574.87, 7633.32, 14208.19, 531.84, 0.0, 5847.8, 5847.8, 4962.83, 0.0, 4962.83, 0.0, 0.0, 0.0, 1612.04, 1785.52, 3397.56, 316.56, 38.87, 355.44, 26.81, 144.81, 171.62, 0.0, 0.0, 0.0, 4.66, 0.12, 4.78, 0.0, 42.48, 22.44, 32.46, 0.0, 0.0, 0.0, 0.0, 0.0, 2680560.0, 0.7, 0.0, 0.3 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 4, 5/2/18 12:14 PM, 900, 5005076801203D19, 8, 115, 322.63, 174.03, 6556.7, 6036.97, 12593.67, 496.66, 0.0, 4255.5, 4255.5, 4957.22, 0.0, 4957.22, 0.0, 0.0, 0.0, 1599.49, 1781.47, 3380.96, 291.09, 29.28, 320.37, 26.9, 144.62, 171.52, 0.0, 0.0, 0.0, 4.65, 0.12, 4.77, 0.0, 39.38, 21.24, 30.31, 0.0, 0.0, 0.0, 0.0, 0.0, 2033350.0, 0.57, 0.0, 0.23 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D6D, 8, 4, 18.19, 32.51, 19278.66, 23630.76, 42909.42, 50.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19278.66, 23630.76, 42909.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.19, 32.51, 50.7, 0.0, 0.0, 0.0, 0.0, 2.22, 3.97, 3.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D6D, 8, 5, 6.7, 0.09, 622.25, 769.8, 1392.05, 6.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 622.25, 769.8, 1392.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7, 0.09, 6.79, 0.0, 0.82, 0.01, 0.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D6D, 8, 6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D6D, 8, 7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D6D, 8, 8, 6.7, 0.09, 618.3, 766.95, 1385.25, 6.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 618.22, 766.93, 1385.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 6.68, 0.09, 6.77, 0.0, 0.82, 0.01, 0.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D6D, 8, 9, 17.88, 31.81, 6985.2, 7408.11, 14393.3, 49.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6985.2, 7408.11, 14393.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.88, 31.81, 49.69, 0.0, 0.0, 0.0, 0.0, 2.18, 3.88, 3.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D6D, 8, 10, 0.04, 0.0, 0.0, 1.68, 1.68, 0.04, 0.0, 1.68, 1.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D6D, 8, 11, 0.04, 0.0, 0.0, 1.39, 1.39, 0.04, 0.0, 1.39, 1.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D1D, 8, 20, 32.37, 17.53, 23388.37, 19041.55, 42429.91, 49.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23388.37, 19041.55, 42429.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.37, 17.53, 49.9, 0.0, 0.0, 0.0, 0.0, 3.95, 2.14, 3.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D1D, 8, 21, 3.24, 0.08, 762.25, 816.82, 1579.08, 3.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 762.25, 816.82, 1579.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.24, 0.08, 3.32, 0.0, 0.4, 0.01, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D1D, 8, 22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D1D, 8, 23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D1D, 8, 24, 3.28, 0.08, 752.78, 814.89, 1567.66, 3.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.0, 0.09, 752.69, 814.89, 1567.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 3.26, 0.08, 3.35, 0.0, 0.4, 0.01, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D1D, 8, 25, 31.67, 17.22, 7132.07, 6717.75, 13849.82, 48.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7132.07, 6717.75, 13849.82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.67, 17.22, 48.88, 0.0, 0.0, 0.0, 0.0, 3.87, 2.1, 2.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D1D, 8, 26, 0.11, 0.0, 0.0, 4.06, 4.06, 0.11, 0.0, 4.06, 4.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D1D, 8, 27, 0.11, 0.0, 0.0, 4.04, 4.04, 0.11, 0.0, 4.04, 4.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11, 0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D94, 8, 36, 31.23, 30.92, 8522.79, 9524.04, 18046.84, 62.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8522.79, 9524.04, 18046.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.23, 30.92, 62.15, 0.0, 0.0, 0.0, 0.0, 3.81, 3.77, 3.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D94, 8, 37, 15.7, 0.15, 2020.78, 2287.58, 4308.36, 15.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2020.78, 2287.58, 4308.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.15, 15.84, 0.0, 1.92, 0.02, 0.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D94, 8, 38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D94, 8, 39, 0.05, 0.0, 0.0, 2.1, 2.1, 0.05, 0.0, 2.1, 2.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D94, 8, 40, 15.92, 0.15, 2008.24, 2286.25, 4294.49, 16.07, 0.0, 2.12, 2.12, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 2008.15, 2284.11, 4292.27, 0.05, 0.0, 0.05, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 15.85, 0.15, 16.0, 0.0, 1.94, 0.02, 0.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D94, 8, 41, 30.67, 30.43, 8434.93, 9416.35, 17851.27, 61.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8434.93, 9416.35, 17851.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.67, 30.43, 61.1, 0.0, 0.0, 0.0, 0.0, 3.74, 3.71, 3.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D94, 8, 42, 0.06, 0.0, 0.0, 3.4, 3.4, 0.06, 0.0, 3.4, 3.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D94, 8, 43, 0.06, 0.0, 0.0, 3.53, 3.53, 0.06, 0.0, 3.53, 3.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D9D, 8, 52, 30.19, 30.47, 9111.44, 8063.06, 17174.5, 60.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9111.44, 8063.06, 17174.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.19, 30.47, 60.66, 0.0, 0.0, 0.0, 0.0, 3.69, 3.72, 3.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D9D, 8, 53, 19.44, 0.16, 1649.49, 1960.95, 3610.44, 19.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 1649.49, 1960.93, 3610.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.44, 0.16, 19.6, 0.0, 2.37, 0.02, 1.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D9D, 8, 54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D9D, 8, 55, 0.06, 0.0, 0.0, 4.37, 4.37, 0.06, 0.0, 4.37, 4.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D9D, 8, 56, 19.66, 0.16, 1651.84, 1967.85, 3619.69, 19.82, 0.0, 3.84, 3.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1651.84, 1964.0, 3615.85, 0.09, 0.0, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.57, 0.16, 19.73, 0.0, 2.4, 0.02, 1.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D9D, 8, 57, 29.7, 31.16, 23218.94, 7980.91, 31199.85, 60.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23218.94, 7980.91, 31199.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.7, 31.16, 60.86, 0.0, 0.0, 0.0, 0.0, 3.63, 3.8, 3.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D9D, 8, 58, 0.06, 0.0, 0.0, 3.0, 3.0, 0.06, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D9D, 8, 59, 0.09, 0.0, 0.0, 4.58, 4.58, 0.09, 0.0, 4.58, 4.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.0, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D63, 8, 68, 16.97, 37.67, 7620.2, 7676.39, 15296.59, 54.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7620.2, 7676.39, 15296.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.97, 37.67, 54.64, 0.0, 0.0, 0.0, 0.0, 2.07, 4.6, 3.33, 0.0, 0.0, 0.0, 0.0, 0.0, 3038120.0, 16.31, 0.0, 0.34 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D63, 8, 69, 3.5, 0.15, 1083.99, 1203.74, 2287.73, 3.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1083.99, 1203.74, 2287.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5, 0.15, 3.65, 0.0, 0.43, 0.02, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D63, 8, 70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D63, 8, 71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
