Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 10, 5/2/18 12:01 PM, 299, 500507680C5203EB, 8, 57, 59.23, 1.08, 0.0, 622.7, 622.7, 60.32, 0.0, 622.7, 622.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.23, 1.08, 60.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.23, 0.13, 3.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 11, 5/2/18 12:01 PM, 299, 500507680C5303EB, 8, 58, 8.71, 22.01, 4106.03, 4050.96, 8156.99, 30.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4106.03, 4050.96, 8156.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.71, 22.01, 30.72, 0.0, 0.0, 0.0, 0.0, 1.06, 2.69, 1.87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 12, 5/2/18 12:01 PM, 299, 500507680C5403EB, 8, 59, 8.65, 21.91, 4078.78, 4004.94, 8083.72, 30.56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4078.78, 4004.94, 8083.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.65, 21.91, 30.56, 0.0, 0.0, 0.0, 0.0, 1.06, 2.67, 1.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 1, 5/2/18 12:06 PM, 300, 500507680C11020F, 8, 0, 23.57, 20.86, 466.3, 722.74, 1189.04, 44.43, 0.0, 722.74, 722.74, 466.3, 0.0, 466.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.54, 8.1, 27.64, 4.03, 12.76, 16.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.88, 2.55, 2.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 2, 5/2/18 12:06 PM, 300, 500507680C12020F, 8, 1, 23.62, 21.35, 816.06, 1084.25, 1900.32, 44.96, 0.0, 731.29, 731.29, 466.29, 0.0, 466.29, 0.0, 0.0, 0.0, 349.77, 352.96, 702.73, 19.55, 8.22, 27.78, 4.05, 12.69, 16.73, 0.0, 0.0, 0.0, 0.02, 0.43, 0.45, 0.0, 2.88, 2.61, 2.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 3, 5/2/18 12:06 PM, 300, 500507680C13020F, 8, 2, 0.02, 0.45, 362.26, 360.75, 723.01, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 362.18, 360.72, 722.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.45, 0.47, 0.0, 0.0, 0.06, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 4, 5/2/18 12:06 PM, 300, 500507680C14020F, 8, 3, 6.2, 5.46, 2678.37, 2661.62, 5339.98, 11.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2678.37, 2661.62, 5339.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2, 5.46, 11.65, 0.0, 0.0, 0.0, 0.0, 0.76, 0.67, 0.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 5, 5/2/18 12:06 PM, 300, 500507680C21020F, 8, 4, 0.03, 0.32, 0.0, 16.51, 16.51, 0.35, 0.0, 16.51, 16.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.32, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 6, 5/2/18 12:06 PM, 300, 500507680C22020F, 8, 5, 4.12, 13.02, 466.27, 16.9, 483.17, 17.14, 0.0, 16.9, 16.9, 466.27, 0.0, 466.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.33, 0.36, 4.09, 12.68, 16.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.59, 1.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 7, 5/2/18 12:06 PM, 300, 500507680C23020F, 8, 6, 6.03, 5.25, 2618.24, 6901.67, 9519.91, 11.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2618.24, 6901.67, 9519.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.03, 5.25, 11.27, 0.0, 0.0, 0.0, 0.0, 0.74, 0.64, 0.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 8, 5/2/18 12:06 PM, 300, 500507680C24020F, 8, 7, 0.02, 0.46, 427.76, 421.98, 849.74, 0.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 427.76, 421.98, 849.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.46, 0.48, 0.0, 0.0, 0.06, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 9, 5/2/18 12:06 PM, 300, 500507680C51020F, 8, 8, 22.38, 15.8, 828.04, 776.07, 1604.11, 38.19, 0.0, 415.89, 415.89, 466.28, 0.0, 466.28, 0.0, 0.0, 0.0, 361.76, 360.18, 721.94, 18.29, 2.65, 20.95, 4.07, 12.69, 16.76, 0.0, 0.0, 0.0, 0.02, 0.45, 0.47, 0.0, 2.73, 1.93, 2.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 10, 5/2/18 12:06 PM, 300, 500507680C52020F, 8, 9, 18.29, 2.68, 0.0, 416.43, 416.43, 20.97, 0.0, 416.43, 416.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.29, 2.68, 20.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.23, 0.33, 1.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 11, 5/2/18 12:06 PM, 300, 500507680C53020F, 8, 10, 6.04, 5.23, 6121.72, 2620.91, 8742.63, 11.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6121.72, 2620.91, 8742.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.04, 5.23, 11.27, 0.0, 0.0, 0.0, 0.0, 0.74, 0.64, 0.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 12, 5/2/18 12:06 PM, 300, 500507680C54020F, 8, 11, 5.99, 5.19, 2603.92, 2599.27, 5203.19, 11.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2603.92, 2599.27, 5203.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.99, 5.19, 11.19, 0.0, 0.0, 0.0, 0.0, 0.73, 0.63, 0.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 1, 5/2/18 12:06 PM, 300, 500507680C11020A, 8, 16, 7.67, 7.02, 270.27, 559.65, 829.92, 14.69, 0.0, 559.65, 559.65, 270.27, 0.0, 270.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.36, 4.96, 8.33, 4.31, 2.06, 6.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.94, 0.86, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 2, 5/2/18 12:06 PM, 300, 500507680C12020A, 8, 17, 7.57, 7.57, 676.06, 902.97, 1579.03, 15.14, 0.0, 551.0, 551.0, 270.3, 0.0, 270.3, 0.0, 0.0, 0.0, 405.75, 351.97, 757.73, 3.31, 5.07, 8.38, 4.25, 2.06, 6.31, 0.0, 0.0, 0.0, 0.01, 0.44, 0.44, 0.0, 0.92, 0.92, 0.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 3, 5/2/18 12:06 PM, 300, 500507680C13020A, 8, 18, 0.01, 0.45, 341.77, 345.41, 687.18, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.07, 0.1, 341.74, 345.34, 687.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.44, 0.45, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 4, 5/2/18 12:06 PM, 300, 500507680C14020A, 8, 19, 5.53, 6.11, 2583.74, 2589.65, 5173.4, 11.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2583.74, 2589.65, 5173.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.53, 6.11, 11.65, 0.0, 0.0, 0.0, 0.0, 0.68, 0.75, 0.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 5, 5/2/18 12:06 PM, 300, 500507680C21020A, 8, 20, 0.18, 0.21, 0.0, 26.77, 26.77, 0.39, 0.0, 26.77, 26.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18, 0.21, 0.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 6, 5/2/18 12:06 PM, 300, 500507680C22020A, 8, 21, 4.52, 2.27, 270.29, 26.65, 296.94, 6.79, 0.0, 26.65, 26.65, 270.29, 0.0, 270.29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18, 0.2, 0.38, 4.34, 2.07, 6.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.28, 0.41, 0.0, 0.0, 0.0, 0.0, 0.0, 110.0, 0.01, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 7, 5/2/18 12:06 PM, 300, 500507680C23020A, 8, 22, 5.33, 5.93, 6821.58, 2527.09, 9348.66, 11.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6821.58, 2527.09, 9348.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.33, 5.93, 11.26, 0.0, 0.0, 0.0, 0.0, 0.65, 0.72, 0.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 8, 5/2/18 12:06 PM, 300, 500507680C24020A, 8, 23, 0.01, 0.46, 323.95, 386.29, 710.25, 0.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.15, 0.21, 323.89, 386.15, 710.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.01, 0.45, 0.46, 0.0, 0.0, 0.06, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 9, 5/2/18 12:06 PM, 300, 500507680C51020A, 8, 24, 6.94, 5.38, 609.43, 691.12, 1300.55, 12.32, 0.0, 338.46, 338.46, 270.32, 0.0, 270.32, 0.0, 0.0, 0.0, 339.11, 352.66, 691.77, 2.65, 2.86, 5.5, 4.29, 2.07, 6.35, 0.0, 0.0, 0.0, 0.01, 0.46, 0.46, 0.0, 0.85, 0.66, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 10, 5/2/18 12:06 PM, 300, 500507680C52020A, 8, 25, 2.71, 2.86, 0.0, 334.86, 334.86, 5.57, 0.0, 334.86, 334.86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.71, 2.86, 5.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.35, 0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 11, 5/2/18 12:06 PM, 300, 500507680C53020A, 8, 26, 5.31, 5.96, 2542.11, 6031.77, 8573.88, 11.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2542.11, 6031.77, 8573.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.31, 5.96, 11.27, 0.0, 0.0, 0.0, 0.0, 0.65, 0.73, 0.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 12, 5/2/18 12:06 PM, 300, 500507680C54020A, 8, 27, 5.29, 5.9, 2520.48, 2514.06, 5034.54, 11.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2520.48, 2514.06, 5034.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.29, 5.9, 11.19, 0.0, 0.0, 0.0, 0.0, 0.65, 0.72, 0.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 1, 5/2/18 12:06 PM, 300, 500507680C1103F5, 8, 32, 77.04, 96.55, 1171.85, 1120.43, 2292.29, 173.59, 0.0, 1120.43, 1120.43, 1171.85, 0.0, 1171.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.64, 11.53, 81.18, 7.39, 85.02, 92.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.4, 11.79, 10.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 2, 5/2/18 12:06 PM, 300, 500507680C1203F5, 8, 33, 76.51, 97.09, 1513.31, 1495.45, 3008.76, 173.6, 0.0, 1128.34, 1128.34, 1171.97, 0.0, 1171.97, 0.0, 0.0, 0.0, 341.33, 367.11, 708.45, 69.14, 11.76, 80.9, 7.36, 84.94, 92.31, 0.0, 0.0, 0.0, 0.01, 0.38, 0.39, 0.0, 9.34, 11.85, 10.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 3, 5/2/18 12:06 PM, 300, 500507680C1303F5, 8, 34, 0.01, 0.44, 386.58, 372.17, 758.74, 0.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 386.58, 372.17, 758.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.44, 0.44, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 4, 5/2/18 12:06 PM, 300, 500507680C1403F5, 8, 35, 8.66, 9.59, 8346.31, 7539.12, 15885.43, 18.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8346.31, 7539.12, 15885.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.66, 9.59, 18.25, 0.0, 0.0, 0.0, 0.0, 1.06, 1.17, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 5, 5/2/18 12:06 PM, 300, 500507680C2103F5, 8, 36, 0.92, 1.05, 0.0, 100.17, 100.17, 1.98, 0.0, 100.17, 100.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.92, 1.05, 1.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11, 0.13, 0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 6, 5/2/18 12:06 PM, 300, 500507680C2203F5, 8, 37, 8.22, 85.98, 1171.81, 100.63, 1272.44, 94.2, 0.0, 100.63, 100.63, 1171.81, 0.0, 1171.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.92, 1.07, 1.99, 7.3, 84.91, 92.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.5, 5.75, 0.0, 0.0, 0.0, 0.0, 0.0, 360.0, 0.01, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 7, 5/2/18 12:06 PM, 300, 500507680C2303F5, 8, 38, 8.42, 9.14, 3379.86, 3318.32, 6698.18, 17.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3379.86, 3318.32, 6698.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.42, 9.14, 17.55, 0.0, 0.0, 0.0, 0.0, 1.03, 1.12, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 8, 5/2/18 12:06 PM, 300, 500507680C2403F5, 8, 39, 0.01, 0.46, 417.3, 366.84, 784.13, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 417.22, 366.81, 784.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.46, 0.47, 0.0, 0.0, 0.06, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 9, 5/2/18 12:06 PM, 300, 500507680C5103F5, 8, 40, 90.42, 86.75, 1486.3, 852.98, 2339.28, 177.17, 0.0, 550.93, 550.93, 1171.97, 0.0, 1171.97, 0.0, 0.0, 0.0, 314.33, 302.05, 616.38, 83.06, 1.35, 84.41, 7.36, 84.99, 92.35, 0.0, 0.0, 0.0, 0.01, 0.4, 0.41, 0.0, 11.04, 10.59, 10.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 10, 5/2/18 12:06 PM, 300, 500507680C5203F5, 8, 41, 83.9, 1.34, 0.0, 552.56, 552.56, 85.24, 0.0, 552.56, 552.56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.9, 1.34, 85.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.24, 0.16, 5.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 11, 5/2/18 12:06 PM, 300, 500507680C5303F5, 8, 42, 8.4, 9.19, 3390.76, 3327.07, 6717.83, 17.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3390.76, 3327.07, 6717.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.4, 9.19, 17.6, 0.0, 0.0, 0.0, 0.0, 1.03, 1.12, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 12, 5/2/18 12:06 PM, 300, 500507680C5403F5, 8, 43, 8.34, 9.13, 3357.12, 3313.36, 6670.48, 17.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3357.12, 3313.36, 6670.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.34, 9.13, 17.47, 0.0, 0.0, 0.0, 0.0, 1.02, 1.11, 1.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 1, 5/2/18 12:06 PM, 300, 500507680C1103EB, 8, 48, 53.71, 76.48, 1262.1, 1663.41, 2925.51, 130.19, 0.0, 1663.41, 1663.41, 1262.1, 0.0, 1262.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.9, 14.54, 61.44, 6.81, 61.93, 68.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.56, 9.34, 7.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 2, 5/2/18 12:06 PM, 300, 500507680C1203EB, 8, 49, 53.44, 77.06, 1663.04, 1977.97, 3641.01, 130.5, 0.0, 1637.75, 1637.75, 1262.23, 0.0, 1262.23, 0.07, 0.03, 0.1, 400.74, 340.19, 740.93, 46.54, 14.64, 61.18, 6.86, 62.03, 68.89, 0.0, 0.0, 0.0, 0.03, 0.39, 0.42, 0.0, 6.52, 9.41, 7.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 3, 5/2/18 12:06 PM, 300, 500507680C1303EB, 8, 50, 0.03, 0.43, 334.89, 330.38, 665.27, 0.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 334.89, 330.38, 665.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.43, 0.46, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 4, 5/2/18 12:06 PM, 300, 500507680C1403EB, 8, 51, 9.5, 8.73, 7390.12, 8208.14, 15598.26, 18.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7390.12, 8208.14, 15598.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.5, 8.73, 18.24, 0.0, 0.0, 0.0, 0.0, 1.16, 1.07, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 5, 5/2/18 12:06 PM, 300, 500507680C2103EB, 8, 52, 0.55, 0.73, 0.0, 65.65, 65.65, 1.28, 0.0, 65.65, 65.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 0.73, 1.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.09, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 6, 5/2/18 12:06 PM, 300, 500507680C2203EB, 8, 53, 7.37, 62.65, 1262.16, 62.84, 1325.0, 70.02, 0.0, 62.84, 62.84, 1262.16, 0.0, 1262.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53, 0.72, 1.24, 6.85, 61.93, 68.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 7.65, 4.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
